HMS,StructuredFormula,Temperature,Pressure,crystal_system
P 63,Na0.44Mg0.15Li0.1Mn0.75O2,293,0.101325,hexagonal
P 63/m m c,Na0.7Mg0.15Li0.1Mn0.75O2,293,0.101325,hexagonal
P 63,Na0.5Mg0.15Li0.1Mn0.75O2,293,0.101325,hexagonal
P 63/m m c,Na0.6667Co0.0417Ni0.2916Mn0.6667O2,293,0.101325,hexagonal
P 63,Mn16Si12As3O57H17,293,0.101325,hexagonal
P 63/m m c,Na0.8Mg0.1Mn0.6Co0.3O2,293,0.101325,hexagonal
P 63/m m c,Na0.8Mg0.2Mn0.6Co0.2O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.23Mg0.1Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Fe0.4Mn0.5Mg0.1O2,293,0.101325,hexagonal
P 63 m c,Mn3Te2O7.824H1.824Br0.176,293,0.101325,hexagonal
P 63 m c,Mn3Te2O7.815H1.815Cl0.185,293,0.101325,hexagonal
P 63/m,Rb1.242Mn2Te3O11H4,293,0.101325,hexagonal
P 63,Cs1Mn2Te3O10H2,293,0.101325,hexagonal
P 63,Rb1.506Mn2Te3O10.25H2.5,296,0.101325,hexagonal
P 63/m m c,Na0.749Fe0.5Mn0.35Co0.15O1.78,293,0.101325,hexagonal
P 63/m,Sr1Mn2Ni6Te3O18,293,0.101325,hexagonal
P 63 m c,Ca1Ba1Fe2Mn2O7,298,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.486Fe0.5Zr0.014O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Mn0.487Fe0.5Zr0.013O2,293,0.101325,hexagonal
P 63/m m c,Na0.6Mn0.67Ni0.22Fe0.11O2,293,0.101325,hexagonal
P 63/m m c,Na0.6Mn0.62Ni0.22Fe0.16O2,293,0.101325,hexagonal
P 63/m m c,Na0.6Fe0.5Mn0.49Zn0.01O2,293,0.101325,hexagonal
P 63/m m c,Na0.6Fe0.5Mn0.48Zn0.02O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Li0.167Co0.167Mn0.667O2,293,0.101325,hexagonal
P 63/m m c,Na0.66Ni0.28Zn0.05Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.66Ni0.23Zn0.1Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.66Ni0.18Zn0.15Mn0.67O2,293,0.101325,hexagonal
P 63 c m,Y1Mn0.75Cu0.1875Mo0.0625O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.5Cu0.375Mo0.125O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.25Cu0.5625Mo0.1875O3,293,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.2Mn0.69Li0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.2Mn0.61Li0.19O2,293,0.101325,hexagonal
P 63/m m c,Na0.74Ni0.2Mn0.69Li0.1O2,293,0.101325,hexagonal
P 63/m m c,Na0.72Ni0.21Mn0.69Li0.2O2,293,0.101325,hexagonal
P 63 c m,Y1Mn0.75Cu0.16675V0.08325O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.75Cu0.16675Nb0.08325O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.75Cu0.1875W0.0625O3,293,0.101325,hexagonal
P 63 c m,Y1Mn0.75Cu0.125Ti0.125O3,293,0.101325,hexagonal
P -6 m 2,Ba6Co3.96Mn2.04Cl0.94O15.64,293,0.101325,hexagonal
P -6 m 2,Ba6Co2Mn4Cl1O16,293,0.101325,hexagonal
P 63/m,La8.67Mn0.5Ca0.5Si6O26,293,0.101325,hexagonal
P 63/m,La8.67Mn0.5Sr0.5Si6O26,293,0.101325,hexagonal
P 63/m,La8.67Mn0.5Ba0.5Si6O26,293,0.101325,hexagonal
P 63,Na0.8Li0.12Ni0.22Mn0.66O2,293,0.101325,hexagonal
P 63/m m c,Na0.72Li0.12Ni0.22Mn0.66O2,293,0.101325,hexagonal
P 6/m c c,K2Mn5Si12O31H2,293,0.101325,hexagonal
P 63/m m c,Na0.46Li0.1Ni0.27Mn0.63O2,293,0.101325,hexagonal
P 63/m m c,Na0.667Mg0.167Cu0.167Mn0.667O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Fe0.2Ni0.15Mn0.65O2,293,0.101325,hexagonal
P 63/m m c,Na0.7Fe0.3Mn0.65Al0.05O2,293,0.101325,hexagonal
P 63/m m c,Ni0.5Co0.2Mn0.3O2H1,298,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.25Mn0.64Mg0.08O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.33Mn0.59Ti0.08O2,293,0.101325,hexagonal
P 63/m m c,Na0.67Ni0.29Mn0.63Al0.08O2,293,0.101325,hexagonal
P 63/m m c,Na0.65Sr0.02Ni0.33Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.63Sr0.04Ni0.33Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.61Sr0.06Ni0.33Mn0.67O2,293,0.101325,hexagonal
P 63/m m c,Na0.44Mn0.6Ni0.3Cu0.1O2,293,0.101325,hexagonal
P 63/m m c,Ba1Ti1Mn1Fe10O19,296,0.101325,hexagonal
P 63 m c,Y1Ba1Mn3Al1O7,293,0.101325,hexagonal
P 63,Ba1Mn2Se3O12H6,293,0.101325,hexagonal
P n -3 Z,Ca1Cu3Mn2Te2O12,298,0.101325,cubic
P m -3 n,La18Li8Rh4Mn1O39,293,0.101325,cubic
P m -3 n,Nd18Li8Fe4Mn1O39,293,0.101325,cubic
P m -3 n,Nd18Li8Fe1Mn4O39,293,0.101325,cubic
P m -3 m,Mn4.5Na3Si12Al12O48,293,0.101325,cubic
P m -3 m,Nd0.5Ba0.5Mn0.5Fe0.5O2.86,293,0.101325,cubic
P m -3 m,Ba0.5La0.5Mn0.5Ru0.5O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.98Ti0.02O3,293,0.101325,cubic
P m -3 m,Sr1Mn0.33Ti0.33Sb0.33O3,293,0.101325,cubic
P m -3 m,Sr0.4Ba0.6Mn0.94Ti0.06O2.53,293,0.101325,cubic
P m -3 m,Sr0.4Ba0.6Mn0.94Ti0.06O2.96,293,0.101325,cubic
P m -3 m,Sr0.4Ba0.6Mn0.94Ti0.06O2.99,293,0.101325,cubic
P m -3 m,Sr0.65La0.35Mn0.5Ir0.5O3,293,0.101325,cubic
P m -3 m,La0.52Ba0.48Mn0.51Ru0.49O3,293,0.101325,cubic
P m -3 m,La0.5Sr0.1Ba0.4Mn1O3,294.5,0.101325,cubic
P m -3 m,La0.5Sr0.1Ba0.4Mn1O3,295,0.101325,cubic
P m -3 m,Pb1Mn0.25Fe0.25Nb0.5O3,295,0.101325,cubic
P m -3 m,Bi0.5Ba0.5Mn0.5Ti0.5O3,293,0.101325,cubic
P m -3 m,Bi0.5Sr0.5Mn0.5Ti0.5O3,293,0.101325,cubic
P m -3 m,Sr0.9Ca0.1Ti0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Sr0.8Ca0.2Ti0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,La0.25Sr0.75Mn0.5Ti0.5O3,300,0.101325,cubic
P m -3 m,Nd0.5Ba0.5Co0.25Mn0.75O2.7,293,0.101325,cubic
P m -3 m,La0.6Sr0.4Fe0.67Mn0.33O2.84,293,0.101325,cubic
P m -3 m,Ca0.5Sr0.5Fe0.73Mn0.27O2.68,300,0.101325,cubic
P m -3 m,Ca0.5Sr0.5Fe0.66Mn0.34O2.7,300,0.101325,cubic
P m -3 m,Ca0.5Sr0.5Fe0.49Mn0.51O2.76,300,0.101325,cubic
P m -3 m,Co0.43Mn0.57Sr0.75Y0.25O2.73,293,0.101325,cubic
P m -3 m,La0.66Ca0.29K0.05Mn1O3,293,0.101325,cubic
P m -3 m,Ba1Mn0.01Ti0.94Zr0.045O3,293,0.101325,cubic
P m -3 m,La0.75Ba0.25Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,La0.5Ba0.5Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Pr0.5Ba0.5Mn0.5Fe0.5O3,293,0.101325,cubic
P m -3 m,La0.7Ba0.3Co0.9Mn0.1O3,293,0.101325,cubic
P m -3 m,La0.7Ba0.3Co0.8Mn0.2O3,293,0.101325,cubic
P m -3 m,La0.7Ba0.3Co0.6Mn0.4O3,293,0.101325,cubic
P m -3 m,La0.6Ba0.4Co0.9Mn0.1O3,293,0.101325,cubic
P m -3 m,La0.5Ba0.5Co0.95Mn0.05O3,293,0.101325,cubic
P m -3 m,Bi0.98Gd0.02Fe0.95Mn0.05O3,293,0.101325,cubic
P m -3 m,Bi0.98Y0.02Fe0.95Mn0.05O3,293,0.101325,cubic
P m -3 m,Bi0.97Gd0.03Fe0.95Mn0.05O3,293,0.101325,cubic
P m -3 m,Bi0.97Y0.03Fe0.95Mn0.05O3,293,0.101325,cubic
P m -3 m,Ca0.95La0.05Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Ca0.9La0.1Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Ca0.85La0.15Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Sr0.875Bi0.125Mn0.5Ti0.5O3,298,0.101325,cubic
P m -3 m,Sr0.75Bi0.25Mn0.5Ti0.5O3,298,0.101325,cubic
P m -3 m,Sr0.625Bi0.375Mn0.5Ti0.5O3,298,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.85Cr0.15O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.95Ti0.05O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.85Ti0.15O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.6Ti0.4O3,293,0.101325,cubic
P m -3 m,La0.67Ba0.33Mn0.4Ti0.6O3,293,0.101325,cubic
P m -3 m,La0.5Pr0.2Pb0.3Mn1O3,293,0.101325,cubic
P m -3 m,La0.65Ca0.1Ba0.25Mn1O3,293,0.101325,cubic
P m -3 m,Sr0.5Bi0.5Mn0.5Ti0.5O3,293,0.101325,cubic
P m -3 m,Sr0.5La0.5Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,Nd0.5Ba0.5Fe0.5Mn0.5O3,293,0.101325,cubic
P m -3 m,La0.8Ba0.15Ca0.05Mn1O3,293,0.101325,cubic
P m -3 m,La0.33Sr0.67Mn0.33Ti0.67O3,293,0.101325,cubic
P m -3 m,Sr0.8Ca0.1Nd0.1Mn1O3,293,0.101325,cubic
P m -3 m,Sr0.75Y0.25Fe0.8Mn0.2O2.79,293,0.101325,cubic
P m -3 m,Sr0.75Y0.25Fe0.67Mn0.33O2.79,293,0.101325,cubic
P m -3 m,Sr0.75Y0.25Fe0.5Mn0.5O2.79,293,0.101325,cubic
P m -3 m,Bi0.6La0.4Fe0.6Mn0.4O3,293,0.101325,cubic
P m -3 m,Ba1Mn0.01Ti0.89Zr0.1O3,293,0.101325,cubic
P a -3,Ba1Mn9V6O26H2,293,0.101325,cubic
P 43 3 2,Li1Mn1.5Ni0.45Zn0.075O4,293,0.101325,cubic
P 43 3 2,Li1Ni0.495Cu0.012Mn1.492O3.62,293,0.101325,cubic
P 43 3 2,Li1Mg0.041Ni0.395Mn1.544O4,293,0.101325,cubic
P 43 3 2,Li1Mg0.096Ni0.36Mn1.34O4,293,0.101325,cubic
P 43 3 2,Li0.246Mg0.025Mn0.385Ni0.09O1,293,0.101325,cubic
P 43 3 2,Li1Ga4.993Cr0.006Mn0.0008O8,293,0.101325,cubic
P 21 3,Ba1Mn9V6O26H2,293,0.101325,cubic
P -4 3 n,Na8Al6Si6O32Mn2,300,0.101325,cubic
P -4 3 n,Mn8Be6Si6O24Se2,293,0.101325,cubic
P -4 3 n,Mn8Be6Si6O24Te2,293,0.101325,cubic
P -4 3 n,Mn8Be6Ge6O24Se2,293,0.101325,cubic
I m -3,La1Cu3Mn1Ti3O12,293,0.101325,cubic
I m -3,Nd1Cu3Mn1Ti3O12,293,0.101325,cubic
I m -3,La1Cu3Mn1.3Ti2.7O12,293,0.101325,cubic
I m -3,Nd1Cu3Mn1.3Ti2.7O12,293,0.101325,cubic
I m -3,La1Mn3Ru2Fe2O12,293,0.101325,cubic
I m -3,Ca1Cu2.544Mn3.456Ti1O11.62,293,0.101325,cubic
I m -3,Ca1Cu2.16Mn2.36Ru2.48O12,295,0.101325,cubic
I m -3,Bi1Cu2.7Mn3.25Fe1.05O12,293,0.101325,cubic
I m -3,Bi1Cu2.72Mn2.64Fe1.64O12,293,0.101325,cubic
I m -3,Nd0.9Na0.1Mn3.4Ti3.6O12,293,0.101325,cubic
I m -3,Nd0.8Na0.2Mn3.3Ti3.7O12,293,0.101325,cubic
I m -3,La0.78Na0.22Mn3Ti4O12,293,0.101325,cubic
I m -3,Ca1Cu2.34Mn4.42Al0.24O12,298,0.101325,cubic
I m -3,Bi1Mn3Fe1Ti3O12,293,0.101325,cubic
I m -3,Ca1Cu2.55Mn0.45V4O12,293,0.101325,cubic
I m -3,Ca1Cu2.07Mn0.93V4O12,293,0.101325,cubic
I m -3,Ca1Cu1.74Mn1.26V4O12,293,0.101325,cubic
I m -3,Ca1Cu0.93Mn2.07V4O12,293,0.101325,cubic
I m -3,Ca1Cu0.3Mn2.7V4O12,293,0.101325,cubic
I m -3,La1Mn3Al1Ti3O12,293,0.101325,cubic
I m -3,Pr1Mn3Al1Ti3O12,293,0.101325,cubic
I m -3,Nd1Mn3Al1Ti3O12,293,0.101325,cubic
I m -3,Sm1Mn3Al1Ti3O12,293,0.101325,cubic
I m -3,Sm1Mn3Al1Ti3O12,293,0.101325,cubic
I m -3,La1Cu2.5Mn3.91Fe0.6O11.74,293,0.101325,cubic
I m -3,La1Cu2.62Mn3.32Fe1.06O11.81,293,0.101325,cubic
I m -3,La1Cu3Mn3Ti1O12,293,0.101325,cubic
I m -3,La1Cu3Mn3.5Ti0.5O12,293,0.101325,cubic
I m -3,La1Cu2Mn4Ti1O12,293,0.101325,cubic
I m -3,Nd0.8Na0.2Mn3.3Ti3.7O12,295,0.101325,cubic
I m -3,Ca1Cu3Ru3.5Mn0.5O12,295,0.101325,cubic
I m -3,Ca1Cu3Ru3Mn1O12,295,0.101325,cubic
I m -3,Ca1Cu3Ru2.5Mn1.5O12,295,0.101325,cubic
I m -3,Ca1Cu3Ru2Mn2O12,295,0.101325,cubic
I m -3,Ca1Cu3Ru1Mn3O12,295,0.101325,cubic
I a -3 d,Mn2.6Fe0.4Al2Si3O12,293,0.101325,cubic
I a -3 d,Mn2.21Fe0.79Al2Si3O12,293,0.101325,cubic
I a -3 d,Mn2.37Ca0.63Al2Si3O12,293,0.101325,cubic
I a -3 d,Ca2.43Mn1.29Al1.28Si3O12,293,0.101325,cubic
I a -3 d,Na0.9Ca2.38Mn1.72V3O12,293,0.101325,cubic
I a -3 d,Ag1Ca2Mn2V3O12,293,0.101325,cubic
I a -3 d,Na1Pb2Mn2V3O12,293,0.101325,cubic
I a -3 d,Ag1Ca2Mn2V3O12,293,0.101325,cubic
I a -3 d,Mn3.6Ga1.4Ge2.86Si0.14O12,300,0.101325,cubic
I a -3,Cu0.44Fe0.28Ti0.44Mn0.84O3,293,0.101325,cubic
I a -3,Zr0.95Er0.02Mn0.03Te3O8,293,0.101325,cubic
F m -3 m,Sr2Fe1Mn0.5W0.5O6,295,0.101325,cubic
F m -3 m,La0.97Sr1.03Mn1Co1O6,297,0.101325,cubic
F m -3 m,Li0.75Mn0.25Ti0.12O0.75F0.38,293,0.101325,cubic
F m -3 m,Li0.68Mn0.15Ti0.16O0.63F0.37,293,0.101325,cubic
F m -3 m,Li0.76Mn0.08Ti0.16O0.72F0.28,293,0.101325,cubic
F m -3 m,Li1.2Mn0.625Nb0.175O1.95F0.05,293,0.101325,cubic
F m -3 m,Ca2Fe1Mn0.5W0.5O5.98,293,0.101325,cubic
F m -3 m,Sr2Fe1Mn0.5W0.5O6.01,293,0.101325,cubic
F m -3 m,Ba2Fe1Mn0.5W0.5O5.72,293,0.101325,cubic
F m -3 m,Ba2Nd0.49Mn0.51Mo1O6,298,0.101325,cubic
F m -3 m,Ba2Nd0.29Mn0.71Mo1O6,298,0.101325,cubic
F m -3 m,Ba2Nd0.1Mn0.9Mo1O6,298,0.101325,cubic
F m -3 m,Ba2La1Sb0.998Mn0.002O6,293,0.101325,cubic
F m -3 m,Ba1La1Mn1Ta1O6,293,0.101325,cubic
F m -3 m,Ba1La1Mn1Mo1O6,298,0.101325,cubic
F m -3 m,Ba1La1Mn1Mo1O6,293,0.101325,cubic
F m -3 m,Li0.5785Mn0.3026Ti0.1513O0.8811F0.1157,293,0.101325,cubic
F m -3 m,Li0.6003Mn0.2697Ti0.1218O0.783F0.2175,293,0.101325,cubic
F m -3 m,Li0.6825Mn0.2275Ti0.1092O0.6734F0.3276,293,0.101325,cubic
F d -3 m Z,Li0.5Ni0.75Mn0.13Co0.12O2,293,0.101325,cubic
F d -3 m Z,Mg0.142Al1.773Mn0.815Fe0.27O4,293,0.101325,cubic
F d -3 m Z,Mn28Cs36Al92Si100O384,294,0.101325,cubic
F d -3 m Z,Mn1.9Co0.2Ni0.774Cu0.1O4,293,0.101325,cubic
F d -3 m Z,Li0.95Cu0.19Mn1.56Cr0.3O4,293,0.101325,cubic
F d -3 m Z,Co1.48Mn1.32Ni0.1Cu0.1O4,293,0.101325,cubic
F d -3 m Z,Ce0.5Mn1.5Ga0.5Sb1.5O7,295,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn1.3Ti0.2O4,293,0.101325,cubic
F d -3 m Z,Li0.599Ni0.489Mn1.326Ti0.184O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.458Ti0.082Mn1.43O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.442Ti0.187Mn1.302O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.484Ti0.39Mn1.108O4,293,0.101325,cubic
F d -3 m Z,Li0.993Mg0.006Ni0.436Mn1.564O4,293,0.101325,cubic
F d -3 m Z,Li1.1Mn0.6Co0.8Ni0.6O3,293,0.101325,cubic
F d -3 m Z,Li0.5Ni0.91Co0.03Mn0.07O2,293,0.101325,cubic
F d -3 m Z,Co2.9Cu0.02Mn0.03Si0.02O4,293,0.101325,cubic
F d -3 m Z,Mg1.498Ga0.998Sn0.498Mn0.006O4,293,0.101325,cubic
F d -3 m Z,Mg0.864Fe0.205Mn0.004Al1.927O4,296,0.101325,cubic
F d -3 m Z,Mg0.896Fe0.193Mn0.004Al1.909O4,296,0.101325,cubic
F d -3 m Z,Mg0.842Fe0.24Mn0.004Al1.914O4,296,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn1.35Ti0.15O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn1.2Ti0.3O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn1.05Ti0.45O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.9Ti0.6O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.75Ti0.75O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.6Ti0.9O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.5Ti1O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.35Ti1.15O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn0.2Ti1.3O4,293,0.101325,cubic
F d -3 m Z,Li1Ti0.5Mn1Ru0.5O4,293,0.101325,cubic
F d -3 m Z,Li0.5Cu0.5Mn1Ru1O4,293,0.101325,cubic
F d -3 m Z,Li0.22Cu0.5Mn1Ru1O4,293,0.101325,cubic
F d -3 m Z,Co0.756Fe0.726Mn0.714Ni0.801O4,293,0.101325,cubic
F d -3 m Z,Ba10Mn2F25H4O2,296,0.101325,cubic
F d -3 m Z,Li0.95Mn1.94Cr0.0014Fe0.0084O3.98,293,0.101325,cubic
F d -3 m Z,Li0.97Mn1.92Cr0.0048Fe0.028O3.88,293,0.101325,cubic
F d -3 m Z,Li0.96Mn1.89Cr0.0104Fe0.062O3.84,293,0.101325,cubic
F d -3 m Z,Cs1Mn1Mo1O3F3,298,0.101325,cubic
F d -3 m Z,Na0.56Bi2.278Fe1.074Mn0.098O6.871,293,0.101325,cubic
F d -3 m Z,K0.612Bi2.26Fe1.044Mn0.092O6.872,293,0.101325,cubic
F d -3 m Z,Na0.598Bi2.248Fe1.078Mn0.1O6.824,293,0.101325,cubic
F d -3 m Z,K0.594Bi2.298Fe1.066Mn0.064O6.871,293,0.101325,cubic
F d -3 m Z,Na0.45Bi2.098Fe1.25Mn0.172O6.872,293,0.101325,cubic
F d -3 m Z,K0.172Bi2.234Fe1.214Mn0.148O6.875,293,0.101325,cubic
F d -3 m Z,Fe2Mn0.16Zn0.436Mg0.404O4,293,0.101325,cubic
F d -3 m Z,Cs1Mn1Ti1O1F5,293,0.101325,cubic
F d -3 m Z,Cs1Mn1Mo1O3F3,293,0.101325,cubic
F d -3 m Z,Li1.005Co1.067Mn0.928O3.621F0.379,293,0.101325,cubic
F d -3 m Z,Mn28.5Si135Al57O411.2H54.4,293,0.101325,cubic
F d -3 m Z,Cu0.6625Fe0.6625Mn1.0125Cr0.6625O4,293,0.101325,cubic
F d -3 m Z,Li1.02Ni0.5Mn1.5O3.98Cl0.02,293,0.101325,cubic
F d -3 m Z,Li1.03Ni0.5Mn1.5O3.97Cl0.03,293,0.101325,cubic
F d -3 m Z,Li1.04Ni0.5Mn1.5O3.96Cl0.04,293,0.101325,cubic
F d -3 m Z,Li1Al0.1Mn1.87Ni0.03O4,293,0.101325,cubic
F d -3 m Z,Li1Al0.1Mn1.85Ni0.05O4,293,0.101325,cubic
F d -3 m Z,Li1Fe0.05Cr0.08Mn1.87O4,293,0.101325,cubic
F d -3 m Z,Li1Co0.2Fe0.2Mn1.6O4,293,0.101325,cubic
F d -3 m Z,Li1.03Fe0.1Mg0.1Mn1.77O4,293,0.101325,cubic
F d -3 m Z,Li1Cu0.05Ni0.45Mn1.5O4,293,0.101325,cubic
F d -3 m Z,Li1Cu0.1Ni0.4Mn1.5O4,293,0.101325,cubic
F d -3 m Z,Li1Cu0.25Ni0.25Mn1.5O4,293,0.101325,cubic
F d -3 m Z,Ni0.12Mn0.38Zn0.5Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.245Mn0.255Zn0.5Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.375Mn0.125Zn0.5Fe2O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5La0.01Mn1.49O4,293,0.101325,cubic
F d -3 m Z,Li1Ni0.5Mn1.5O3.97F0.03,293,0.101325,cubic
F d -3 m Z,Fe0.233Mn0.767Cr1.93Al0.07O4,293,0.101325,cubic
F d -3 m Z,Fe0.5083Mn0.4917Cr1.9364Al0.0636O4,293,0.101325,cubic
F d -3 m Z,Fe0.75Mn0.25Cr1.951Al0.053O4,293,0.101325,cubic
F d -3 m Z,Ni0.4Zn0.55Mn0.05Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.4Zn0.5Mn0.1Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.4Zn0.45Mn0.15Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.4Zn0.4Mn0.2Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.4Zn0.35Mn0.25Fe2O4,293,0.101325,cubic
F d -3 m Z,Ni0.33Mn0.33Co0.33Cr2O4,293,0.101325,cubic
F d -3 m Z,Mn1Fe1.6Al0.2Cr0.2O4,293,0.101325,cubic
F d -3 m Z,Mn1Fe1.2Al0.4Cr0.4O4,293,0.101325,cubic
F d -3 m Z,Mn1Fe0.8Al0.6Cr0.6O4,293,0.101325,cubic
F d -3 m Z,Mn1Fe0.4Al0.8Cr0.8O4,293,0.101325,cubic
F d -3 m Z,Li1.05Mn1Ni0.5Ti0.5O4,295,0.101325,cubic
F d -3 m S,Zr1.5Ti1.5V1.5Mn1.5O1,293,0.101325,cubic
F d -3 m S,Co0.7Mn0.3Fe1.95Dy0.05O4,293,0.101325,cubic
F d -3 m S,Co0.7Mn0.3Fe1.9Dy0.1O4,293,0.101325,cubic
F d -3 m S,Mn1.25Mg0.75Fe0.5Sb0.5O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.3Mg0.2Mn1.5O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn1.2Ti0.3O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn1.1Ti0.4O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn1Ti0.5O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn0.8Ti0.7O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn0.5Ti1O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn0.3Ti1.2O4,293,0.101325,cubic
F d -3 m S,Li1Ni0.5Mn0.15Ti1.35O4,293,0.101325,cubic
F d -3 m S,Cu0.6Mn1.68Ni0.48Co0.24O4,293,0.101325,cubic
F d -3 m S,Fe2Zn0.5Mn0.1Mg0.4O4,293,0.101325,cubic
F d -3 m S,Fe2Zn0.5Mn0.2Mg0.3O4,293,0.101325,cubic
F d -3 m S,Fe2Zn0.5Mn0.3Mg0.2O4,293,0.101325,cubic
F d -3 m S,Fe2Zn0.5Mn0.4Mg0.1O4,293,0.101325,cubic
F d -3 m S,Mn0.55Zn0.45Fe1.99Gd0.01O4,293,0.101325,cubic
F d -3 m S,Mn0.55Zn0.45Fe1.97Gd0.03O4,293,0.101325,cubic
F d -3 m S,Mn0.55Zn0.45Fe1.95Gd0.05O4,293,0.101325,cubic
F d -3 m S,Mn0.55Zn0.45Fe1.92Gd0.08O4,293,0.101325,cubic
F d -3 m S,Na0.85Mn1.5Ni0.5O3.8F0.2,293,0.101325,cubic
F d -3 m S,Na0.95Mn1.5Ni0.5O3.8F0.2,293,0.101325,cubic
F d -3 m S,Na0.965Mn1.5Ni0.5O3.8F0.2,293,0.101325,cubic
F d -3 m S,Mg0.175Sr0.025Mn0.8Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.15Sr0.05Mn0.8Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.125Sr0.075Mn0.8Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.1Sr0.1Mn0.8Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.05Sr0.15Mn0.8Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.5Zn0.375Mn0.125Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.5Zn0.25Mn0.25Fe2O4,293,0.101325,cubic
F d -3 m S,Mg0.5Zn0.125Mn0.375Fe2O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.1Fe1.5O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.2Fe1.4O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.3Fe1.3O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.4Fe1.2O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.5Fe1.1O4,293,0.101325,cubic
F d -3 m S,Co1Cd0.4Mn0.6Fe1O4,293,0.101325,cubic
F d -3 m S,Li1Cr0.2Ni0.4Mn1.4O4,293,0.101325,cubic
F d -3 m S,Mn0.5Zn0.5Fe1.99Sc0.01O4,293,0.101325,cubic
F d -3 m S,Mn0.5Zn0.5Fe1.97Sc0.03O4,293,0.101325,cubic
